uid,processed_time,record_count,avg_temperature,avg_humidity,avg_pressure,avg_altitude,avg_height,avg_vbat,avg_satellites,avg_hdop,avg_latitude,avg_longitude
20240606181851A641973A1878250224,2025-11-17T00:13:00.000000,51,22.219608329411763,76.0215683039216,100027.5637254902,140.26666708627454,-2.4000001,8.414364933333328,12.0,1.3898039274509806,22.607640354901967,114.06005306862752
20240606181851A641973A1878250224,2025-11-17T00:14:00.000000,52,22.221154307692306,76.25384608846163,100027.33894230769,139.39615366346155,-2.4000001,8.458650238461535,12.0,1.278653851923077,22.60773736153847,114.06003556346144
20240606181851A641973A1878250224,2025-11-17T00:15:00.000000,50,22.283999456,76.25800049600001,100026.91,154.37200165600004,-2.4000001,8.440068219999995,12.0,1.2017999940000001,22.607823760000002,114.05997253400004
20240606181851A641973A1878250224,2025-11-17T00:16:00.000000,51,22.2999992,76.25686301764709,100027.07843137255,159.43333375882355,-2.4000001,8.446635570588233,12.0,1.08078431372549,22.60779089215687,114.0599730196079
20240606181851A641973A1878250224,2025-11-17T00:17:00.000000,51,22.313724745098035,76.39411925686278,100026.80024509804,151.04313749215686,-2.4000001,8.43271794117647,12.0,1.7058823725490198,22.60777215098039,114.06001653529405
20240606181851A641973A1878250224,2025-11-17T00:18:00.000000,49,22.355101461224493,76.51020391020403,100026.17091836735,152.14489871428574,-2.4000001,8.428457446938774,12.0,1.135306124489796,22.60775181020408,114.06002025714298
20240606181851A641973A1878250224,2025-11-17T00:19:00.000000,49,22.379591355102043,76.10816302040817,100024.72385204081,156.77551051632656,-2.4000001,8.427502324489794,12.0,1.3181632673469388,22.607748859183676,114.06001062857152
20240606181851A641973A1878250224,2025-11-17T00:20:00.000000,49,22.30612167346939,75.98571449999997,100023.24808673469,153.48571373265304,-2.4000001,8.455518624489793,12.0,1.3136734714285716,22.60784854081632,114.05998166326525
20240606181851A641973A1878250224,2025-11-17T00:21:00.000000,52,22.296153107692305,76.02499962499999,100021.86959134616,158.91538415384613,-2.4000001,8.431800196153848,12.0,1.2711538461538465,22.608021111538456,114.05991114615388
20240606181851A641973A1878250224,2025-11-17T00:22:00.000000,51,22.26274489411765,76.09607697843133,100020.41544117648,172.6941175235294,-2.4000001,8.434859103921568,12.0,1.2764705725490195,22.608159758823536,114.05980653333334
20240606181851A641973A1878250224,2025-11-17T00:23:00.000000,50,22.22000048,76.16999831599998,100017.46375,167.46399962799998,-2.4000001,8.465964298,12.0,1.1444000060000001,22.608013875999994,114.05988968999992
20240606181851A641973A1878250224,2025-11-17T00:24:00.000000,49,22.21020471836735,76.2979621571429,100019.95663265306,172.79795930408162,-2.4000001,8.402828830612245,12.0,1.5793877673469392,22.607965240816323,114.05990039387757
20240606181851A641973A1878250224,2025-11-17T00:25:00.000000,51,22.20588305882353,76.35294342941182,100020.01348039215,178.73725562156866,-2.4000001,8.4529060745098,12.0,1.8637254941176469,22.608025943137253,114.05987952745105
20240606181851A641973A1878250224,2025-11-17T00:26:00.000000,51,22.217647576470586,76.57843016274505,100020.2469362745,197.2176474784314,-2.4000001,8.463306158823528,12.0,1.3205882274509808,22.60808780392157,114.0598300156862
20240606181851A641973A1878250224,2025-11-17T00:27:00.000000,51,22.27254865882353,76.45098113529417,100020.95894607843,185.95490280588234,-2.4000001,8.438682603921569,12.0,1.2649019607843137,22.608045505882355,114.05987279607844
20240606181851A641973A1878250224,2025-11-17T00:28:00.000000,52,22.296153107692305,76.3673097288462,100021.74459134616,181.269230775,-2.4000001,8.469450205769228,12.0,1.2605769249999998,22.60800630576923,114.05991215576925
20240606181851A641973A1878250224,2025-11-17T00:29:00.000000,50,22.285999423999996,76.40200147400006,100022.46875,191.54000061199994,-2.4000001,8.435076178,12.0,1.2723999940000004,22.608176912000005,114.05984191399997
20240606181851A641973A1878250224,2025-11-17T00:30:00.000000,50,22.277999552,76.39200165400001,100023.2175,195.07000031000004,-2.4000001,8.438664240000001,12.0,1.3963999920000005,22.608328248000003,114.05977432399997
20240606181851A641973A1878250224,2025-11-17T00:31:00.000000,51,22.26862715294118,76.43921661176475,100024.02696078431,208.8999998784314,-2.4000001,8.443117966666664,12.0,1.3272549039215686,22.608396678431372,114.05969508039213
20240606181851A641973A1878250224,2025-11-17T00:32:00.000000,51,22.2999992,76.4666665784313,100025.64889705883,203.81372429215688,-2.4000001,8.402588466666666,12.0,1.3394117568627453,22.608446498039207,114.05970361372547
20240606181851A641973A1878250224,2025-11-17T00:33:00.000000,51,22.272548658823524,76.64705655098037,100027.36274509804,201.8450978568627,-2.4000001,8.432870943137251,12.0,1.2925490137254898,22.60827595882352,114.05979051568625
20240606181851A641973A1878250224,2025-11-17T00:34:00.000000,51,22.23137284705882,76.37451172549024,100027.85171568628,178.7784316196078,-2.4000001,8.424459078431374,12.0,1.1050980333333336,22.60798604705882,114.05991632941179
20240606181851A641973A1878250224,2025-11-17T00:35:00.000000,52,22.234615630769234,76.62692233076922,100028.97055288461,168.62307621538457,-2.4000001,8.441700269230767,12.0,1.3325000115384615,22.60792919230769,114.05995267692293
20240606181851A641973A1878250224,2025-11-17T00:36:00.000000,47,22.244680936170212,76.55106304255322,100029.75531914894,164.04680844255319,-2.4000001,8.453872531914891,12.0,1.1585106446808513,22.607961419148936,114.05993474680847
20240606181851A641973A1878250224,2025-11-17T00:37:00.000000,50,22.275999584,76.43800093000004,100029.915625,161.92000061400003,-2.4000001,8.459568287999996,12.0,1.2328000039999996,22.607967454,114.05992093800002
20240606181851A641973A1878250224,2025-11-17T00:38:00.000000,52,22.282691784615388,76.52499962499996,100030.1875,160.66923053846156,-2.4000001,8.416950244230767,12.0,1.1321153865384614,22.607910536538473,114.05993889230756
20240606181851A641973A1878250224,2025-11-17T00:39:00.000000,51,22.292156188235296,76.45098112745104,100030.48161764706,169.9058831901961,-2.4000001,8.44128269607843,12.0,1.2378431372549015,22.60782926470587,114.05993997450976
20240606181851A641973A1878250224,2025-11-17T00:40:00.000000,50,22.293999295999996,76.41400129200002,100030.00125,176.36599944799997,-2.4000001,8.452080281999995,12.0,1.339600002,22.60771705999999,114.05995376399991
20240606181851A641973A1878250224,2025-11-17T00:41:00.000000,51,22.280391670588234,76.45098112745097,100028.09742647059,164.65294153921573,-2.4000001,8.440517886274504,12.0,1.163333337254902,22.607669384313727,114.06000698627449
20240606181851A641973A1878250224,2025-11-17T00:42:00.000000,52,22.242307815384613,76.54999925,100026.62920673077,169.24038491346153,-2.4000001,8.451750311538458,12.0,1.6557692230769225,22.607819267307686,114.05997099423072
20240606181851A641973A1878250224,2025-11-17T00:43:00.000000,53,22.23962280754717,76.79811283584908,100026.1916273585,193.01886763396232,-2.4000001,8.454464447169807,12.0,1.3754717132075471,22.60812640566038,114.05989175471704
20240606181851A641973A1878250224,2025-11-17T00:44:00.000000,49,22.285713714285716,77.02653021428569,100025.95918367348,219.8571431755102,-2.4000001,8.43928191020408,12.0,1.1118367408163268,22.608381922448977,114.05980839387747
20240606181851A641973A1878250224,2025-11-17T00:45:00.000000,50,22.2999992,76.85000231000005,100025.750625,209.04799957199998,-2.4000001,8.465964273999997,12.0,1.3149999960000003,22.60839171600001,114.05982621000001
20240606181851A641973A1878250224,2025-11-17T00:46:00.000000,52,22.2999992,76.73846022307687,100025.02103365384,193.1576922461538,-2.4000001,8.473650267307688,12.0,1.0438461557692311,22.608308576923076,114.05985863846146
20240606181851A641973A1878250224,2025-11-17T00:47:00.000000,49,22.2999992,76.75918424285713,100025.25255102041,192.87551069591842,-2.4000001,8.388343106122448,12.0,1.0718367285714288,22.60828729591837,114.05984716530607
20240606181851A641973A1878250224,2025-11-17T00:48:00.000000,50,22.2999992,76.74399947199993,100024.091875,183.886000066,-2.4000001,8.441628257999998,12.0,1.39420001,22.608296508,114.05984022800003
20240606181851A641973A1878250224,2025-11-17T00:49:00.000000,51,22.2999992,76.8156860803922,100024.74632352941,169.61960765882353,-2.4000001,8.43944726862745,12.0,1.1600000019607846,22.608112898039213,114.05988849215686
20240606181851A641973A1878250224,2025-11-17T00:50:00.000000,47,22.297871574468083,76.92553305531915,100025.58909574468,149.446808187234,-2.4000001,8.429144957446807,12.0,1.0757446851063832,22.608029944680855,114.05995001914897
20240606181851A641973A1878250224,2025-11-17T00:51:00.000000,49,22.27142822857143,77.06122356530607,100025.98278061225,149.16326499387756,-2.4000001,8.42129408367347,12.0,1.1593877632653058,22.608060134693883,114.05994091224483
20240606181851A641973A1878250224,2025-11-17T00:52:00.000000,48,22.2541666,77.05833244375003,100025.775390625,159.40208372083336,-2.4000001,8.434725399999998,12.0,1.0491666749999997,22.60804907291666,114.05992206041668
20240606181851A641973A1878250224,2025-11-17T00:53:00.000000,51,22.24901962352941,77.00196075490196,100026.26899509804,158.6392164058824,-2.4000001,8.432870821568628,12.0,1.0378431313725491,22.6080170882353,114.05992471568626
20240606181851A641973A1878250224,2025-11-17T00:54:00.000000,51,22.23725510588235,77.08431245686269,100026.69546568628,159.28431462352944,-2.4000001,8.470647352941175,12.0,1.0878431392156864,22.60790309019608,114.0599152803922
20240606181851A641973A1878250224,2025-11-17T00:55:00.000000,50,22.232000288,77.13599823199996,100026.21625,165.56200011800004,-2.4000001,8.436636231999998,12.0,1.3733999919999997,22.607861637999996,114.05991422599999
20240606181851A641973A1878250224,2025-11-17T00:56:00.000000,51,22.252941129411766,77.17058682941172,100026.3118872549,158.31372639411768,-2.4000001,8.452600237254899,12.0,1.3454901921568627,22.607887458823534,114.05993457843128
20240606181851A641973A1878250224,2025-11-17T00:57:00.000000,51,22.254901882352943,77.13137054705876,100025.57536764706,156.35882359411767,-2.4000001,8.439906172549012,12.0,1.306274513725491,22.607898364705886,114.05995507254904
20240606181851A641973A1878250224,2025-11-17T00:58:00.000000,51,22.254901882352943,77.12352752941172,100025.24019607843,168.30784248235295,-2.4000001,8.430729650980393,12.0,1.169411754901961,22.60794519215686,114.05991796078428
20240606181851A641973A1878250224,2025-11-17T00:59:00.000000,49,22.26326509387755,77.35510380204084,100024.72959183673,168.79591868163266,-2.4000001,8.406171610204078,12.0,1.3981632714285714,22.607937089795918,114.0599251836735
20240606181851A641973A1878250224,2025-11-17T01:00:00.000000,50,22.267999712,77.40400146200004,100024.056875,170.388000488,-2.4000001,8.450208275999996,12.0,1.3597999939999996,22.607838477999998,114.05993287799998
20240606181851A641973A1878250224,2025-11-17T01:01:00.000000,47,22.253191438297872,77.24468035531909,100023.03257978724,162.35531908085102,-2.4000001,8.429974785106383,12.0,1.295957429787235,22.607664927659577,114.0599516148936
20240606181851A641973A1878250224,2025-11-17T01:02:00.000000,50,22.210000639999997,77.23799863200001,100022.50375,165.47999848199998,-2.4000001,8.424312213999997,12.0,1.4591999880000006,22.607736631999998,114.05989411400003
20240606181851A641973A1878250224,2025-11-17T01:03:00.000000,50,22.2000008,77.37800186200003,100021.971875,181.44599914599996,-2.4000001,8.419788261999996,12.0,1.1599999919999997,22.60803222400001,114.05982817999998
20240606181851A641973A1878250224,2025-11-17T01:04:00.000000,51,22.2000008,77.57058717450975,100021.8443627451,185.44117646274503,-2.4000001,8.423694378431373,12.0,1.530784315686274,22.608099841176468,114.05980844901963
20240606181851A641973A1878250224,2025-11-17T01:05:00.000000,50,22.202000768,77.51599975800005,100021.311875,185.0420007280001,-2.4000001,8.445996259999998,12.0,1.160800004,22.608228496000006,114.05977004599995
20240606181851A641973A1878250224,2025-11-17T01:06:00.000000,51,22.2000008,77.5294113039215,100021.16544117648,183.40980410392157,-2.4000001,8.434553119607841,12.0,1.3284313901960785,22.608173629411763,114.0597845215686
20240606181851A641973A1878250224,2025-11-17T01:07:00.000000,50,22.2000008,77.74199950400006,100021.48625,166.04400024799997,-2.4000001,8.440224326,12.0,1.3150000080000002,22.608057520000003,114.05982910799996
20240606181851A641973A1878250224,2025-11-17T01:08:00.000000,52,22.20576993846154,77.71538306923073,100021.35036057692,155.52884644807688,-2.4000001,8.421750284615383,12.0,1.3671153826923077,22.607912032692305,114.05989718653844
20240606181851A641973A1878250224,2025-11-17T01:09:00.000000,48,22.227083699999998,77.56041575208327,100022.38736979167,150.51458423333335,-2.4000001,8.429200262499997,12.0,1.2954166791666664,22.607769287500005,114.05996640416673
20240606181851A641973A1878250224,2025-11-17T01:10:00.000000,48,22.2375002,77.49166678958336,100022.701171875,144.0604168520833,-2.4000001,8.427250235416665,12.0,1.3668750083333336,22.607684191666667,114.06000741666664
20240606181851A641973A1878250224,2025-11-17T01:11:00.000000,52,22.26538436923077,77.49423085576919,100023.69651442308,146.88846029423075,-2.4000001,8.412900292307697,12.0,1.5434615384615382,22.60766513846153,114.06001926538467
20240606181851A641973A1878250224,2025-11-17T01:12:00.000000,50,22.246000064,77.41200132000006,100023.770625,149.03200012400004,-2.4000001,8.424780292,12.0,1.3901999900000002,22.607583691999988,114.06005038400008
20240606181851A641973A1878250224,2025-11-17T01:13:00.000000,48,22.2583332,77.41875122500001,100023.59309895833,152.5083328895833,-2.4000001,8.404337835416664,12.0,1.6031250020833336,22.607559354166664,114.0600390499999
20240606181851A641973A1878250224,2025-11-17T01:14:00.000000,50,22.281999488,77.40800138200004,100022.815,151.01399993799996,-2.4000001,8.451612311999996,12.0,1.252400002,22.607572482000005,114.06002166200001
20240606181851A641973A1878250224,2025-11-17T01:15:00.000000,53,22.27735805283019,77.42830296226418,100021.11910377358,145.63584843018867,-2.4000001,8.437539886792454,12.0,1.0873584905660376,22.607765803773585,114.06000204528306
20240606181851A641973A1878250224,2025-11-17T01:16:00.000000,51,22.298038447058826,77.50980377450982,100020.3137254902,149.46274492352939,-2.4000001,8.447859131372548,12.0,1.0615686215686273,22.607791309803915,114.05999786078424
20240606181851A641973A1878250224,2025-11-17T01:17:00.000000,50,22.297999232,77.39200162800006,100019.221875,150.12999999800005,-2.4000001,8.434452333999998,12.0,1.1183999979999997,22.607779426000008,114.059990846
20240606181851A641973A1878250224,2025-11-17T01:18:00.000000,53,22.26037719245283,77.31321043584911,100018.30601415095,145.0849068150944,-2.4000001,8.445192743396225,12.0,1.2335849075471703,22.607710562264153,114.05999511509434
20240606181851A641973A1878250224,2025-11-17T01:19:00.000000,51,22.22156908235294,77.44117736862746,100018.08394607843,144.4196077215686,-2.4000001,8.42231805098039,12.0,1.1307843098039216,22.6076549,114.06000609411753
20240606181851A641973A1878250224,2025-11-17T01:20:00.000000,51,22.2000008,77.52548981372546,100018.68321078431,155.61372524705882,-2.4000001,8.445106201960783,12.0,1.2399999941176472,22.60771928235293,114.05998065294114
20240606181851A641973A1878250224,2025-11-17T01:21:00.000000,50,22.2000008,77.42800108000004,100019.298125,164.311999512,-2.4000001,8.434920323999998,12.0,1.1563999900000002,22.607846026000008,114.0599375759999
20240606181851A641973A1878250224,2025-11-17T01:22:00.000000,49,22.210204718367347,77.48163292857144,100019.5950255102,166.64489777346935,-2.4000001,8.458224722448978,12.0,1.0381632673469388,22.60784816734693,114.05992314897951
20240606181851A641973A1878250224,2025-11-17T01:23:00.000000,48,22.2479167,77.47916697916668,100018.95442708333,166.02916589999998,-2.4000001,8.441875235416664,12.0,1.0622916729166665,22.607823825000008,114.05994685416668
20240606181851A641973A1878250224,2025-11-17T01:24:00.000000,50,22.238000192,77.46600051000003,100018.7075,158.652000126,-2.4000001,8.407620313999997,12.0,0.9173999980000002,22.60779877,114.06000960199998
20240606181851A641973A1878250224,2025-11-17T01:25:00.000000,52,22.20576993846154,77.55961447499996,100018.65324519231,161.38269130961532,-2.4000001,8.434950198076919,12.0,1.0223076923076924,22.60786560192306,114.0599755634615
20240606181851A641973A1878250224,2025-11-17T01:26:00.000000,51,22.203922305882354,77.7843153941177,100018.81678921569,160.0098042294118,-2.4000001,8.423694362745097,12.0,0.9096078431372547,22.607851494117632,114.05998110784311
20240606181851A641973A1878250224,2025-11-17T01:27:00.000000,52,22.2000008,77.84038706923083,100019.52524038461,159.94999988653842,-2.4000001,8.466900323076922,12.0,0.954230769230769,22.607869963461546,114.05995589615387
20240606181851A641973A1878250224,2025-11-17T01:28:00.000000,52,22.2000008,77.75384639230771,100020.51322115384,158.01923106346155,-2.4000001,8.45955026923077,12.0,0.9274999980769228,22.607901501923088,114.05993683269233
20240606181851A641973A1878250224,2025-11-17T01:29:00.000000,50,22.2000008,77.65399779199996,100020.940625,160.74400024200003,-2.4000001,8.43679225,12.0,0.8864000000000003,22.607820590000003,114.05996231200004
20240606181851A641973A1878250224,2025-11-17T01:30:00.000000,52,22.2000008,77.73846082307693,100020.95192307692,161.28461514807694,-2.4000001,8.440050324999994,12.0,0.969615388461539,22.60777239615385,114.05999332115388
20240606181851A641973A1878250224,2025-11-17T01:31:00.000000,52,22.2000008,77.62692114615379,100021.10336538461,170.9846159153847,-2.4000001,8.415600167307693,12.0,0.9551923038461541,22.607780203846154,114.05998949423072
20240606181851A641973A1878250224,2025-11-17T01:32:00.000000,50,22.2000008,77.62599807599996,100020.024375,167.474000236,-2.4000001,8.454888245999998,12.0,0.9905999979999999,22.607870742,114.059968078
20240606181851A641973A1878250224,2025-11-17T01:33:00.000000,51,22.2000008,77.72549004901967,100018.92463235294,169.31176489019606,-2.4000001,8.423847307843133,12.0,1.0052941156862745,22.60779538431372,114.0599909862745
20240606181851A641973A1878250224,2025-11-17T01:34:00.000000,52,22.198077715384617,77.86923099423076,100017.90324519231,163.68846277692307,-2.4000001,8.428200380769228,12.0,0.9299999999999998,22.607745330769227,114.06000388461537
20240606181851A641973A1878250224,2025-11-17T01:35:00.000000,51,22.2000008,77.64705657058818,100017.4693627451,157.51960874313733,-2.4000001,8.42507081764706,12.0,0.9550980411764703,22.60776796470588,114.05999923921571
20240606181851A641973A1878250224,2025-11-17T01:36:00.000000,52,22.2000008,77.73461458076916,100016.93209134616,159.47307615769225,-2.4000001,8.453550263461535,12.0,0.9942307653846156,22.607809394230763,114.05998656346159
20240606181851A641973A1878250224,2025-11-17T01:37:00.000000,52,22.2000008,77.55384534230767,100016.76382211539,155.25576958076923,-2.4000001,8.423400230769229,12.0,0.9567307711538459,22.60778159038462,114.0599912634616
20240606181851A641973A1878250224,2025-11-17T01:38:00.000000,52,22.2000008,77.54038399230775,100017.06730769231,161.83846047692302,-2.4000001,8.462250246153843,12.0,0.9963461500000002,22.607741578846156,114.06001677692312
20240606181851A641973A1878250224,2025-11-17T01:39:00.000000,51,22.2000008,77.40980527647062,100016.38602941176,161.40195989607844,-2.4000001,8.39478857843137,12.0,1.0598039274509805,22.60771198431373,114.06001701568628
20240606181851A641973A1878250224,2025-11-17T01:40:00.000000,51,22.2000008,77.6058807196078,100016.63235294117,153.69019602549014,-2.4000001,8.45122376078431,12.0,0.9433333352941177,22.607720617647058,114.06001384313737
20240606181851A641973A1878250224,2025-11-17T01:41:00.000000,52,22.2000008,77.55384532692308,100016.64002403847,152.5230768634615,-2.4000001,8.422050374999996,12.0,0.9084615288461536,22.60772954423077,114.06001104615379
20240606181851A641973A1878250224,2025-11-17T01:42:00.000000,52,22.20192384615385,77.5884602115384,100016.99819711539,156.8269230769231,-2.4000001,8.431500276923074,12.0,0.8869230788461538,22.607792161538473,114.06000154615391
20240606181851A641973A1878250224,2025-11-17T01:43:00.000000,52,22.221154307692306,77.64999769999994,100018.68389423077,153.4038464442308,-2.4000001,8.46975025576923,12.0,1.053653844230769,22.60777441923076,114.05999832115387
20240606181851A641973A1878250224,2025-11-17T01:44:00.000000,51,22.258823388235296,77.5294113176471,100020.51286764706,153.3921574647059,-2.4000001,8.42507085098039,12.0,0.8215686235294118,22.607758613725498,114.06000370196082
20240606181851A641973A1878250224,2025-11-17T01:45:00.000000,52,22.230769538461537,77.45192379807692,100022.45492788461,153.20769178076924,-2.4000001,8.436450305769226,12.0,0.9673076961538457,22.607752799999997,114.0599987211537
20240606181851A641973A1878250224,2025-11-17T01:46:00.000000,53,22.209434611320752,77.43396325660382,100024.27358490566,146.2301886226415,-2.4000001,8.459468207547166,12.0,0.9920754716981135,22.607695567924527,114.06001538113215
20240606181851A641973A1878250224,2025-11-17T01:47:00.000000,49,22.2000008,77.65509964897954,100025.77678571429,139.22857136530612,-2.4000001,8.452175771428568,12.0,1.036326532653061,22.60765063265306,114.06003008163262
20240606181851A641973A1878250224,2025-11-17T01:48:00.000000,47,22.2000008,77.71276381489358,100027.14361702128,150.89574415957446,-2.4000001,8.46515768085106,12.0,1.0402127638297871,22.60779027659575,114.05999805957443
20240606181851A641973A1878250224,2025-11-17T01:49:00.000000,51,22.2000008,77.76274573529419,100026.41237745098,158.017646045098,-2.4000001,8.415894352941176,12.0,0.9645098039215692,22.607919427450984,114.05997108039213
20240606181851A641973A1878250224,2025-11-17T01:50:00.000000,49,22.2000008,77.82245092448981,100026.07716836735,154.07959108367348,-2.4000001,8.441351226530612,12.0,1.083265306122449,22.607969369387757,114.0599200081633
20240606181851A641973A1878250224,2025-11-17T01:51:00.000000,51,22.2000008,77.79215947647063,100025.26899509804,151.8156851960784,-2.4000001,8.449847347058821,12.0,0.9678431333333332,22.60794254313725,114.05993309803922
20240606181851A641973A1878250224,2025-11-17T01:52:00.000000,50,22.2000008,77.86200210800006,100023.599375,156.313999322,-2.4000001,8.410428217999998,12.0,1.0529999979999995,22.60785931,114.05996701400001
20240606181851A641973A1878250224,2025-11-17T01:53:00.000000,51,22.2000008,77.81764987647064,100022.75551470589,167.035295982353,-2.4000001,8.44357660196078,12.0,1.006078433333333,22.607812119607853,114.05998259803927
20240606181851A641973A1878250224,2025-11-17T01:54:00.000000,53,22.2000008,77.80000206981134,100022.24469339622,165.66603780188677,-2.4000001,8.437981313207546,12.0,0.9669811339622646,22.60785953018868,114.05998344716986
20240606181851A641973A1878250224,2025-11-17T01:55:00.000000,49,22.2000008,77.69183599387759,100021.22704081633,158.8061218163265,-2.4000001,8.478441077551022,12.0,1.0755102102040817,22.60783965510204,114.05998932653057
20240606181851A641973A1878250224,2025-11-17T01:56:00.000000,48,22.2000008,77.73124818750001,100021.77734375,160.90624999583332,-2.4000001,8.437000227083335,12.0,0.9174999958333335,22.607846702083332,114.05998467500005
20240606181851A641973A1878250224,2025-11-17T01:57:00.000000,50,22.2000008,77.81000013199996,100021.948125,164.59000092200003,-2.4000001,8.473296404000001,12.0,1.1307999939999998,22.60788626200001,114.05998778399999
20240606181851A641973A1878250224,2025-11-17T01:58:00.000000,52,22.2000008,77.61922894807688,100021.51382211539,162.72692313653846,-2.4000001,8.45190026153846,12.0,1.01384615,22.607849453846143,114.05997745000013
20240606181851A641973A1878250224,2025-11-17T01:59:00.000000,49,22.197959975510205,77.663264844898,100020.41836734694,157.43673519591837,-2.4000001,8.44294308571429,12.0,1.0904081632653062,22.60779807142857,114.05998509183671
20240606181851A641973A1878250224,2025-11-17T02:00:00.000000,51,22.182353670588235,77.76666739411759,100019.6568627451,158.05882443529416,-2.4000001,8.451682562745093,12.0,1.0449019588235293,22.607822998039214,114.059983945098
20240606181851A641973A1878250224,2025-11-17T02:01:00.000000,51,22.141177035294117,77.66470334705878,100018.91421568628,159.90784259411765,-2.4000001,8.465753254901959,12.0,0.935294117647059,22.60786355686275,114.05998602549022
20240606181851A641973A1878250224,2025-11-17T02:02:00.000000,51,22.111765152941175,77.68235027647054,100017.80821078431,162.10195952156857,-2.4000001,8.460247313725489,12.0,1.0150980333333333,22.607872152941177,114.05999292352939
20240606181851A641973A1878250224,2025-11-17T02:03:00.000000,52,22.1000004,77.76346237307699,100015.97475961539,158.7903856173077,-2.4000001,8.399100271153845,12.0,0.9478846134615383,22.607839728846155,114.06000753846145
20240606181851A641973A1878250224,2025-11-17T02:04:00.000000,52,22.1000004,77.7230758538461,100015.20192307692,160.7403857942308,-2.4000001,8.437350261538459,12.0,1.0484615384615381,22.607844580769232,114.0600128000001
20240606181851A641973A1878250224,2025-11-17T02:05:00.000000,51,22.1000004,77.78235265686283,100014.02144607843,162.11568613921568,-2.4000001,8.439600296078432,12.0,0.9227450980392155,22.607904474509812,114.06002192156869
20240606181851A641973A1878250224,2025-11-17T02:06:00.000000,49,22.1000004,77.99795921428571,100013.9993622449,158.40204137551024,-2.4000001,8.466979922448978,12.0,1.0459183673469385,22.607847320408165,114.06001357551017
20240606181851A641973A1878250224,2025-11-17T02:07:00.000000,52,22.1000004,77.93653941923083,100014.55769230769,157.48846142115383,-2.4000001,8.462850242307692,12.0,0.9655769230769232,22.607814207692307,114.06001353076923
20240606181851A641973A1878250224,2025-11-17T02:08:00.000000,52,22.101923484615384,77.76923181153842,100015.49579326923,157.24807651346148,-2.4000001,8.428500278846151,12.0,1.0536538442307692,22.607856778846163,114.0599933057693
20240606181851A641973A1878250224,2025-11-17T02:09:00.000000,51,22.1000004,77.82549074901966,100015.7512254902,158.62941308235298,-2.4000001,8.479517880392155,12.0,1.0868627431372548,22.60787801372549,114.05999248431371
